19.3827739,-99.199719,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,07/11/2021,07:30:00 a. m.,AVENIDA ALTA TENSION
19.3812353,-99.22641,ROBO A PASAJERO A BORDO DE PESERO COLECTIVO CON VIOLENCIA,06/11/2021,04:00:00 p. m.,CAÑADA DE RIO PINTO
19.3710761,-99.199446,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,06/11/2021,12:30:00 a. m.,ROSA BENGALA
19.3333835,-99.269648,VIOLACION,06/11/2021,11:00:00 p. m.,NO PROPORCIONA CALLE DE HECHOS
19.3658435,-99.20642,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,08/11/2021,12:00:00 a. m.,SANTA FE MILPA ALTA
19.3764603,-99.209369,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,07/11/2021,11:45:00 a. m.,PADRE HIDALGO
19.3556314,-99.242511,LESIONES INTENCIONALES POR ARMA DE FUEGO,07/11/2021,11:30:00 p. m.,LAZARO CARDENAS
19.3962061,-99.214118,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,08/11/2021,05:15:00 a. m.,BAJADA DEL CAPULIN
19.3064713,-99.209268,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,03/11/2021,08:19:00 a. m.,PERIFERICO SUR
19.3430259,-99.201184,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,08/11/2021,07:30:00 p. m.,CHIHUAHUA
19.3687748,-99.199998,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,09/11/2021,08:00:00 a. m.,PROLONGACION RIO MIXCOAC
19.3700149,-99.239422,VIOLACION EQUIPARADA,14/10/2021,10:50:00 a. m.,GUSTAVO DIAZ ORDAZ
19.3919313,-99.203596,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,10/11/2021,11:18:00 a. m.,LINARES
19.3868384,-99.223905,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,10/11/2021,12:40:00 p. m.,LIRIO
19.3778979,-99.228695,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,10/11/2021,05:10:00 a. m.,JUCHIQUE
19.3288479,-99.272051,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,27/10/2021,06:08:00 a. m.,PLAZA MIGUEL HIDALGO
19.3793693,-99.210655,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,11/11/2021,10:20:00 p. m.,AGUSTIN LARA
19.3844568,-99.228286,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,10/11/2021,02:40:00 p. m.,LOS ARRIEROS
19.3858112,-99.20849,ROBO DE MOTOCICLETA SIN VIOLENCIA,10/11/2021,09:30:00 a. m.,AVENIDA ANTIGUA VIA LA VENTA
19.3685005,-99.200277,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,12/11/2021,02:15:00 a. m.,RIO MIXCOAC
19.3942744,-99.213053,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,12/11/2021,02:00:00 p. m.,OCTEAPAN
19.3788119,-99.253155,ROBO A TRANSEUNTE A BORDO DE TAXI PÚBLICO Y PRIVADO CON VIOLENCIA,11/11/2021,11:00:00 a. m.,GOMEZ FARIAS
19.3413657,-99.202627,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,04/11/2021,02:00:00 a. m.,CHIHUAHUA
19.3703926,-99.202162,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,12/11/2021,04:15:00 p. m.,ROSA CHINA
19.3686836,-99.234731,VIOLACION,12/11/2021,10:00:00 a. m.,TACALA
19.380406,-99.234583,HOMICIDIO POR GOLPES,12/11/2021,04:30:00 p. m.,FRESNO
19.3578507,-99.189835,ROBO A NEGOCIO CON VIOLENCIA,12/11/2021,10:30:00 p. m.,AVENIDA REVOLUCION
19.3406571,-99.251746,ROBO A TRANSEUNTE SALIENDO DEL BANCO CON VIOLENCIA,12/11/2021,01:00:00 p. m.,CALZADA DE LAS AGUILAS
19.3592323,-99.232024,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,13/11/2021,03:30:00 a. m.,AVENIDA CENTENARIO
19.3862367,-99.224329,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,03/11/2021,08:50:00 a. m.,VASCO DE QUIROGA
19.3842501,-99.201168,ROBO A REPARTIDOR CON VIOLENCIA,12/10/2021,01:03:00 p. m.,NETO
